Count	Title
1	Product Sales Manager, Beachfront
1	Product Support, Bridge 
1	Product Support Operations Associate, Weekend Shift 
1	Product Support Operations, Team Lead
1	Product Support Specialist (Mandarin-speaking)
1	Product Support Specialist, Money Management
1	Professional Services Engagement Manager
1	Program Manager, Business Practices - Deal Operations
1	Program Manager, Engineering - Technology GRC
1	Program Manager, Enterprise Servicing 
1	Program Manager, Go To Market
1	Program Manager, GTM Planning
1	Program Manager, GTM Strategic Programs
1	Program Manager, Intake & Portfolio Management
1	Program Manager, People Operations Strategy
1	Program Manager, Security Business Enablement
1	Program Manager, Solutions Architecture
1	Program Manager, Third Party Risk
1	Public Affairs Manager
1	Recruitment Coordinator - People Operations Associate
1	Regional Field Marketing Manager (Northern and Southern Europe)
1	Regional Product Marketing Manager, United Kingdom
1	Regulatory Reporting Program Manager, Stablecoin
1	Reserve Operations Deputy
1	Risk Operations Analyst, Financial Crimes
1	Risk Operations Analyst, Financial Crimes Programs
1	Risk Operations Associate (CDMX) - User Policy Operations
1	Risk Operations Associate, Verifications (CDMX)
1	Risk Partnerships Manager
1	Risk Partnerships Manager, Banks
1	Risk Strategist
1	Risk Strategist, Financial Crimes
1	Risk Strategist, Onboarding and Compliance
1	Risk Strategist - Screening (Financial Crimes)
1	Risk Strategist, User Risk Strategy
1	Sales Compensation Analyst
1	Sales Compensation Analytics & Systems Specialist
1	Sales Compensation Design Lead
1	Sales Development Representative (German Speaking) 
1	Sales Development Representative (Mandarin-speaking)
1	Sales Enablement & Training Specialist
1	Sales Manager - Commercial
1	Sales Manager, Commercial (Existing Business)
1	Sales Manager, Commercial (New Business)
1	Sales Manager, Platforms (Existing Business)
1	Sales Manager, SMB Account Executives (Existing Business)
1	Sales Manager, Startups
1	Sales Strategy & Operations, Sales Business Partner
1	Scaled Account Executive, Startups 
1	SDC Operations Manager, Financial Crimes (AML)
1	SDK Engineer (React/React Native), Privy
1	Security Analyst, Bridge
1	Security Engineer, Bridge
1	Security Engineer - Offensive Security
1	Security Engineer - Threat Detection
1	Senior Integration Reliability Engineer, Technical Operations
1	Senior Staff Software Engineer,  Developer Infrastructure 
1	SEO Marketing Manager
1	Short-form Video & Social, Community Comms
1	SMB Account Executive - Existing Business (Japan) 
1	SMB Account Executive (Japan)
1	Social Media, Customer Support Associate 
1	Software Engineer, Balance Abstraction
1	Software Engineer, Bridge
1	Software Engineer, Data & AI
1	Software Engineer, Data Orchestration
1	Software Engineer, Fee Insights
1	Software Engineer IC-02
1	Software Engineer IC-02 
1	Software Engineering, New Grad
1	Software Engineer, Intern
1	Software Engineer, Internal Systems
1	Software Engineer, Payments
1	Software Engineer, Payments and Risk
1	Software Engineer, Payments & Risk
1	Software Engineer, Product Security Data Platforms
1	Software Engineer, Secrets Infrastructure
1	Software Engineer, Security Analytics Infrastructure
1	Software Engineer - Smart Contract, Bridge
1	Solutions Architect, Commercial - UK 
1	Solutions Architect, Enterprise
1	Solutions Architect, Enterprise, France
1	Solutions Architect, Enterprise (Pre-sales)
1	Solutions Architect, Italy
1	Solutions Architect, Platforms
1	Solutions Architect, Platforms - UK
1	Solutions Architect, Platforms - UKI
1	Solutions Architect, Platforms Velocity
1	Solutions Architect, SMB
1	Solutions Architect, Startup & SMB
1	Solutions Architect, Startup & SMB (French-Speaking)
1	Solutions Architect, Startup & SMB (German-speaking)
1	Solutions Engineer, Bridge
1	Specialist Solutions Architect, Crypto & Stablecoins
1	Specialist Solutions Architect, Money Management
1	Specialist Solutions Architect, Payments
1	Specialist Solutions Architect, Radar (Fraud/Risk)
1	Staff Data Analyst
1	Staff Engineer, Account Engineering
1	Staff Engineer , Data & AI
1	Staff Engineer, Data Engineering Solutions
1	Staff Engineer, Machine Learning Platform
1	Staff Engineer, Payments
1	Staff Engineer, Seller Systems
1	Staff Full Stack Engineer - Support Experience
1	Staff Product Manager, Adaptive Pricing
1	Staff Product Manager, Dashboard
1	Staff Product Manager, Enterprise (Industries) 
1	Staff Product Manager, Local Processor Acquiring
1	Staff Product Manager, Payments
1	Staff Product Manager, Support Experience
1	Staff Software Engineer, Stream Compute
1	Staff Software Engineer, Stripe Dashboard
1	Staff Software Engineer, Stripe Scale & Bundles
1	Startup Field Marketing Manager - AUNZ
1	Startup Partner - Northern Europe 
1	Strategic Business Performance, Central Strategy & Operations
1	Strategic Finance Partner
1	Strategic Sourcing Analyst 
1	Strategy & Analytics Analyst
1	Strategy & Operations Analyst, Customer Success
1	Supplier Deal Manager
1	Support Process Program Manager
1	Team Lead, Product Support - Revenue Suite
1	Team Lead, Risk Operations (PRO)
1	Technical Account Manager, AI User Segment
1	Technical Account Manager, German OR Polish OR Ukrainian Speaking
1	Technical Account Manager, German Speaking 
1	Technical Account Manager, Spanish Speaking
1	Technical Account Manager, Terminal
1	Technical Enablement Business Partner
1	Technical Partner Manager, AMER Banks
1	Technical Partner Manager, EMEA Payment Methods
1	Technical Program Manager,  Extensibility Programs
1	Technical Program Manager, Extensibility Programs
1	Technical Program Manager,  Identity and Access Management Programs
1	Technical Program Manager, Risk
1	Technical Solutions Engineer
1	Tech-Operations
1	Tech Operations Associate, New Grad (Mexico)
1	Transfer Pricing Specialist  
1	Treasury Finance AI and Quantitative Analytics
1	Treasury Finance Operations
1	 Treasury Manager, Luxembourg
1	Treasury Operations Specialist 
1	UAE Chief Risk Officer and Compliance and Money Laundering Reporting Officer (CRO/COMLRO)
1	US BSA Officer, Stripe & Bridge
1	User Escalation Specialist 
1	US Indirect Tax Compliance
1	Workplace Space Planner
1	Writer, Content Marketing
1	Institutional Sales Lead
1	Member of Technical Staff (Software Engineer, Monetization)
1	Engineering Site Lead
1	Member of Technical Staff (AI Inference Engineer)
1	Member of Technical Staff (Cloud Security Engineer)
1	Member of Technical Staff (AI Infrastructure Engineer)
1	Member of Technical Staff (Forward Deployed Engineer, Applied AI)
1	Member of Technical Staff (Backend/Infrastructure Engineer, Search)
1	Member of Technical Staff (Machine Learning Engineer, Search)
1	Member of Technical Staff (Search Engine Developer, Search Core)
1	Member of Technical Staff (Backend Software Engineer, Search Crawler)
1	Member of Technical Staff (AI Researcher)
1	Member of Technical Staff (Software Engineer, Applied AI)
1	Member of Technical Staff (Rust Engineer, Search)
1	Member of Technical Staff (Golang Engineer, Search)
1	Strategic Finance Lead - Core
1	Member of Technical Staff (Product Data Scientist, Search Quality)
1	Member of Technical Staff (Backend Software Engineer, API Platform)
1	People Ops Generalist (8 Month Maternity Cover, London) 
1	Member of Technical Staff (Software Engineer, Security)
1	Engineering Manager (Agents)
1	Member of Technical Staff (AI Software Engineer, Agents)
1	Internship - Search Machine Learning Engineer
1	Internship - Search Backend Infra Engineer
1	Executive Communications Manager
1	Member of Technical Staff (Model Behavior Architect)
1	Engineering Manager (AI Inference)
1	Member of Technical Staff (Software Engineer, Acceleration)
1	Member of Technical Staff (Backend Software Engineer)
1	Engineering Manager (AI Research & Model Training)
1	Member of Technical Staff (Data Scientist, Evals)
1	Member of Technical Staff (Data Scientist/Engineer, Online Metrics)
1	Member of Technical Staff (Software Engineer, Data Flywheel)
1	Member of Technical Staff (iOS Software Engineer, Comet)
1	Member of Technical Staff (Data Scientist)
1	Member of Technical Staff (Analytics Engineer)
1	UK Internship Program
1	Enterprise Customer Support Specialist
1	Demand Generation Lead
1	Member of Technical Staff (Secure Intelligence Institute)
1	IT Systems Administrator 
1	Member of Technical Staff (AI Policy and Strategic Initiatives)
1	Member of Technical Staff (Offensive Security Engineer)
1	Member of Technical Staff (Machine Learning Research Engineer)
1	Solutions Product Marketing Manager
1	Product Manager (Builder)
1	Member of Technical Staff (Software Engineer, Computer)
1	Developer Relations Manager - Perplexity API Platform 
1	Design Director, Brand & Marketing
1	Scaled Enterprise Customer Success Manager
1	Customer Success Engineer 
1	Sales Systems Engineer, Enterprise Operations
1	Inside Sales Representative
1	Associate HR Generalist 
1	Manager, Operations
1	Director, Artificial Intelligence & Machine Learning
1	Head of Global Payroll
1	Manager, SEM Operations
1	Project Advisor
1	Brand Operations Manager (Event Production Focus)
1	Lead Analyst, Customer Service Analytics 
1	Principal Product Manager, Product Platform
1	AI Enablement Intern
1	Strategic Account Manager
1	Inside Sales Manager
1	IT Support Technician II
1	Senior Analyst, Commercial & Analytics 
1	Partner Manager
1	Account Executive, AI Native 
1	Account Executive, Beneficial Deployments (French Speaking)
1	Account Executive, Beneficial Deployments (Spanish Speaking)
1	Account Executive, Public Sector
1	AI Compliance Officer
1	Amazon GTM Partnership, Startups
1	Analyst, The Anthropic Institute
1	Analytics Data Engineer
1	Analytics Data Engineering Manager, Product
1	Analytics, Finance & Strategy
1	Anthropic Fellows Program
1	Anthropic Fellows Program, AI Safety
1	Anthropic Fellows Program, AI Security
1	Anthropic Fellows Program, ML Systems & Performance
1	Anthropic Fellows Program, Reinforcement Learning
1	Anthropic Fellows Program - The Anthropic Institute Fellows (Economics & Policy)
1	ANZ Communications Lead
1	Applied AI Architect
1	Applied AI Architect, Applied AI (Digital Natives Business)
1	Applied AI Architect, Commercial
1	Applied AI Architect, Enterprise Tech
1	Applied AI Architect, Federal Civilian
1	Applied AI Architect, Government Technology
1	Applied AI Architect, Industries
1	Applied AI Architect, National Security
1	Applied AI Architect, Startups
1	Applied AI Architect, State and Local Government
1	Applied AI Claude Evangelist, Startups
1	Applied AI Engineer 
1	Applied AI Engineer, Beneficial Deployments
1	Applied AI Engineer, Enterprise Tech
1	Applied AI Engineer, Life Sciences (Beneficial Deployments)
1	Art Director, Enterprise
1	Beneficial Deployments Customer Success Manager, Scaled Partnerships 
1	Biological Safety Research Scientist
1	Commercial Counsel, GTM
1	Commercial Counsel, Infrastructure Security
1	Commercial Counsel, Networking & Datacenter Operations
1	Communications Manager, Research
1	Community & Executive Escalations Program Manager
1	Community Operations & Executive Escalations Manager
1	Compliance Governance & Oversight Lead
1	Compute Accounting Manager
1	Content Moderation Specialist
1	Contracts Manager
1	Contracts Manager, Public Sector
1	Contracts Manager, Research & Operations
1	Copy Lead, Enterprise
1	Corporate Compliance Officer
1	Corporate Legal Specialist
1	Customer Programs Manager, Customer Advisory Boards 
1	Customer Success Manager, Digital Native Business
1	Customer Success Manager, Higher Education
1	Customer Success Manager, Industries
1	Customer Success Manager, Scaled
1	Customer Success Manager, Strategics
1	Customer Success Programs Manager
1	Data Center Electrical Engineer
1	Data Center Facility Operations Lead
1	Data Center Hardware Operations Lead
1	Data Center Mechanical Engineer
1	Data Center OFE Strategic Sourcing Lead
1	Data Center Strategic Sourcing - Network
1	Data Engineer, Safeguards
1	Data Scientist, Platform Product
1	Data Scientist, Supply
1	Demand Lead, Claude Marketplace
1	Design Engineer, AI Capability Development (Education Labs)
1	Developer Education Lead
1	Director, Accounting Operations
1	Director, Infrastructure & Energy Accounting 
1	Director, Technical Accounting – M&A and Investments
1	EMEA AE Lead, Beneficial Deployments
1	Emerging Account Executive, AI Native
1	Engineering Editorial Lead
1	Engineering Manager, Agent Prompts & Evals
1	Engineering Manager, API Core
1	Engineering Manager, Cloud Inference AWS
1	Engineering Manager, Detection and Response
1	Engineering Manager, GPU (ML Accelerator)
1	Engineering Manager, GRC
1	Engineering Manager, Inference
1	Engineering Manager, Inference Routing and Performance
1	Engineering Manager, Marketplace
1	Engineering Manager, Passport 
1	Engineering Manager, Research Tools
1	Engineering Manager, Safeguards Data Infrastructure
1	Engineering Manager, UI Platform
1	Engineering Manager, Vertical AI Products (Multiple Roles) 
1	Enterprise Account Executive, DOD/IC
1	Enterprise Account Executive, Federal Civilian Sales
1	Enterprise Account Executive, Federal Civilian Sales - Commerce & Interior
1	Enterprise Account Executive, Federal Civilian Sales - Education & Workforce
1	Enterprise Account Executive, Federal Civilian Sales - State & International
1	Enterprise Account Executive, Federal Civilian Sales - Transport & Land
1	Enterprise Account Executive, Federal Partners Sales
1	Enterprise Account Executive, Financial Services & Insurance
1	Enterprise Account Executive, Industries
1	Enterprise Account Executive, Industries Generalist
1	Enterprise Account Executive, Manufacturing & Automotive
1	Enterprise Account Executive, Retail
1	Enterprise Account Executive, State & Local Sales - North East
1	Enterprise Account Executive, System Integrators
1	Enterprise Account Executive, Tech
1	Enterprise Account Executive, Telecommunications
1	Enterprise Account Executive, Transportation & Utilities
1	Enterprise Sales Manager - FSI
1	 [Expression of Interest] Research Manager, Interpretability
1	[Expression of Interest] Research Scientist / Engineer, Honesty
1	Field Marketing Lead, Industries - EMEA
1	Field Marketing Manager
1	Field Marketing Manager, Startups
1	Field Services Engineer
1	Finance & Strategy, Compute 
1	Finance & Strategy, Datacenter / Infrastructure Finance
1	Finance & Strategy, Deal Desk - EMEA
1	Finance & Strategy, Deal Operations - EMEA
1	Finance & Strategy, GTM (ASEAN)
1	Finance & Strategy, GTM - India
1	Finance & Strategy, GTM - Korea
1	Finance Systems Engineer, Revenue
1	Finance Systems Integration Engineer
1	Forward Deployed Engineer, Applied AI
1	Full-Stack Software Engineer, Reinforcement Learning
1	Global Applied AI Architecture Lead, Beneficial Deployments
1	Global Indirect, Sales Tax & VAT
1	Global Senior Equity Program Manager
1	Growth Account Executive, AI Native
1	GTM Compensation Partner
1	Head of Accounting AI & Innovation
1	Head of Anthropic Creative, Creative Studio
1	Head of ANZ, Applied AI
1	Head of Copy & Content, Creative Studio
1	Head of Customer Programs
1	Head of Enterprise Sales - Industries, ANZ
1	Head of GovTech Sales
1	Head of International Applied AI Architecture, Partnerships
1	Head of Partner Programs
1	Head of Partner Success
1	Incident Manager - Detection & Response
1	Incident Response Manager, Enforcement
1	Incident Response Manager - Product & Engineering
1	Infrastructure Engineer, Sandboxing
1	Insider Risk Investigator - Technical & Human Intelligence
1	Internal Communications Manager, Policy 
1	Lead, Talent Development & Enablement
1	Machine Learning Systems Engineer, Research Tools
1	Machine Learning Systems Engineer, RL Engineering
1	Manager, Account Executive (AI Native)
1	Manager, Account Executive (Growth Startup Sales)
1	Manager, Commercial Counsel, GTM
1	Manager, Customer Success
1	Manager, Forward Deployed Engineering
1	Manager– Growth Sales (AI-Native)
1	Manager, Healthcare Enterprise Sales
1	Manager, Mid-Market Industries Sales, West
1	Manager of Applied AI Architecture, Enterprise Tech (Cyber)
1	Manager of Applied AI Architecture, Partnerships
1	Manager of Solutions Architecture, Applied AI (Enterprise Tech)
1	Manager, Sales Development (Enterprise)
1	Manager, Sales Development (Startups & Commercial)
1	Marketing Events Content Manager
1	Marketing Events Lead, Enterprise
1	Mid-Market Account Executive, Industries
1	Mid-Market Account Executive, Tech
1	ML Infrastructure Engineer, Safeguards
1	ML/Research Engineer, Safeguards
1	Model Performance Software Engineer, Claude Code
1	Motion Designer, Core Brand
1	Network Engineer, Capacity and Efficiency
1	Offensive Security Research Engineer, Safeguards
1	Operations Sourcing Manager, Data Center
1	Partner Business Systems & AI Operations Lead
1	Partner Enablement Lead, System Integrators
1	Partnership Strategy & Operations Lead, International
1	Partner Solutions Architect, Applied AI
1	People Legal Counsel
1	People Legal Specialist
1	People Operations Lead
1	People Research Scientist
1	Performance Engineer
1	Performance Engineer, GPU
1	Performance Engineer, Inference Systems
1	Platform Hardware Security
1	Policy Counsel, EMEA
1	Policy Design Manager, Age-Appropriate Design
1	Privacy Governance Lead
1	Privacy Governance Lead 
1	Privacy Research Engineer, Safeguards
1	Product Designer, Claude Code
1	Product Manager, API Growth
1	Product Manager, Claude Code
1	Product Manager, Consumer
1	Product Manager, Developer Productivity
1	Product Manager, Multi-Cloud Growth - Google
1	Product Marketing Lead, Claude Platform - Cloud
1	Product Support Specialist (Singapore)
1	Product Support Specialist (Singapore - Weekend Coverage)
1	Program Operations Manager, Human Data
1	Prompt Engineer, Agent Prompts & Evals
1	Protective Intelligence Analyst
1	Research Economist, Economic Research
1	Research Engineer, AI Observability
1	Research Engineer, Cybersecurity Reinforcement Learning
1	Research Engineer, Discovery
1	Research Engineer, Economic Research Data Platform
1	Research Engineer,  Frontier Red Team (Autonomy)
1	Research Engineer, Interpretability
1	Research Engineer, Machine Learning (Reinforcement Learning)
1	Research Engineer, Machine Learning (Reinforcement Learning) 
1	Research Engineer, Machine Learning (RL Velocity)
1	Research Engineer, Performance RL
1	Research Engineer, Pretraining
1	Research Engineer, Pretraining Scaling
1	Research Engineer, Pretraining Scaling - London
1	Research Engineer, Production Model Post-Training
1	Research Engineer/Research Scientist, Audio
1	Research Engineer / Research Scientist, Pre-training
1	 Research Engineer / Research Scientist, Tokens
1	Research Engineer, RL Infrastructure (Knowledge Work)
1	Research Engineer, Safeguards Labs
1	Research Engineer, Science of Scaling
1	Research Engineer / Scientist, Alignment Science
1	Research Engineer / Scientist, Alignment Science - London
1	Research Engineer / Scientist, Frontier Red Team (Cyber)
1	Research Engineer / Scientist, Societal Impacts
1	Research Engineer, Virtual Collaborator (Cowork)
1	Research Operations, Discovery
1	Research Operations, External Artifacts
1	Research Scientist, Frontier Red Team (Emerging Risks)
1	Research Scientist, Interpretability
1	Research Scientist, Societal Impacts
1	Revenue Strategy & Operations
1	Revenue Strategy & Operations Lead, Japan
1	Safeguards Analyst, Human Exploitation & Abuse
1	Safeguards Enforcement Analyst, Safety Evaluations
1	Safeguards Policy Analyst, Fraud & Scams
1	Salesforce Administrator
1	Sanctions & Export Controls Compliance Officer
1	Scaled Enterprise Account Executive, Industries
1	Security Engineer, Detection & Response
1	Security Engineer Lead, Corporate Security
1	Security Labs Engineer
1	Security Risk & Compliance, HIPAA
1	Security Software Engineer, Detection & Response Platform
1	Security Software Engineer, Platform Integration
1	Senior Business Systems Analyst, Finance Systems
1	Senior Data Center Capacity Delivery Manager
1	Senior Data Center Capacity Delivery Manager, AUS
1	Senior Full Stack Engineer, Education
1	Senior International Payroll Specialist
1	Senior Manager, Accounts Receivable, Credit & Collections
1	Senior Manager, Corporate Accounting Operations
1	Senior Manager, Infrastructure Accounting
1	Senior Manager, Revenue Accounting
1	Senior Manager, Revenue Accounting, Order Management & Billing
1	Senior Manager, Technical Revenue Accounting
1	Senior Payroll Manager
1	Senior Security Software Engineer, Linux Kernel Security - Nodes & Sensors
1	Senior Software Engineer, Full-stack
1	Senior Software Engineer, Inference
1	Senior+ Software Engineer, Research Tools
1	Senior Software Security Engineer
1	Senior Staff Software Engineer
1	Senior Staff Software Engineer, API
1	Senior Treasury Operations
1	Software Engineer, Account Abuse
1	Software Engineer, Compute Efficiency
1	Software Engineer, Cybersecurity Products
1	Software Engineer, Human Data Interface
1	Software Engineer, Research Data Platform
1	Software Engineer, Safeguards
1	Software Engineer, Safeguards Foundations (Internal Tooling)
1	Software Engineer, Safeguards Infrastructure 
1	Software Engineer, Safeguards Labs
1	Software Engineer, Sandboxing (Systems)
1	Software Engineer, Systems - Claude Code
1	Solutions Architect, Applied AI
1	Solutions Architect, Applied AI 
1	Solutions Architect, National Security
1	Sr. Software Engineer, Inference
1	Staff Engineer, Datacenter Server Lifecycle
1	Staff Fiber Network Engineer
1	Staff Infrastructure Engineer, Cluster Infrastructure
1	Staff Research Engineer, Discovery Team
1	Staff Software Engineer, Accessibility
1	Staff Software Engineer, AI Reliability Engineering
1	Staff Software Engineer, Android
1	Staff+ Software Engineer, Backend
1	Staff Software Engineer, Billing Platform
1	Staff Software Engineer, Cloud Inference Safeguards
1	Staff+ Software Engineer, Databases
1	Staff+ Software Engineer, Developer Productivity
1	Staff+ Software Engineer, Full-stack
1	Staff Software Engineer, Inference
1	Staff Software Engineer, iOS
1	Staff Software Engineer, Kubernetes Platform
1	Staff Software Engineer, Node Infra
1	Staff+ Software Engineer, Platform
1	Staff+ Software Engineer, Privacy
1	Staff+ Software Engineer, Public Sector
1	Staff+ Software Security Engineer
1	Staff + Sr. Software Engineer, AI Reliability
1	Staff + Sr. Software Engineer, Cloud Inference
1	Staff + Sr. Software Engineer, Cloud Inference Launch Engineering
1	Staff + Sr. Software Engineer, Inference
1	Staff + Sr. Software Engineer, Inference Deployment
1	Staff UI Software Engineer, Claude.ai Consumer Product 
1	Startup Account Executive - UKI
1	Strategic Account Executive, Digital Native Business & Cybersecurity
1	Strategic Account Executive, GSI 
1	Strategic Account Executive, Insurance
1	Strategic Account Executive, Tech
1	Strategic Deals Lead, Compute & Infrastructure
1	Strategic Partner Development, Product Partnerships - Cybersecurity
1	Support Engineer
1	Technical CBRN-E  Threat Investigator 
1	Technical Cyber Threat Investigator 
1	Technical Enablement Lead, Claude Code
1	Technical Program Management, Alignment 
1	Technical Program Manager, Cloud Inference
1	Technical Program Manager, Compute 
1	Technical Program Manager, Data Center Infrastructure
1	Technical Program Manager, Discovery
1	Technical Program Manager, Inference Performance
1	Technical Program Manager, Infrastructure
1	Technical Program Manager, Launches  
1	Technical Program Manager, Marketing Technology
1	Technical Program Manager, Safeguards (Infrastructure & Evals)
1	Technical Program Manager, Security
1	Technical Specialist, Claude Code
1	TPU Kernel Engineer
1	Transaction Manager
1	Transaction Principal
1	Transformative AI Research Economist, Economic Research 
1	Vendor and Contract Manager, Safeguards
1	Workforce Planning Lead, People Analytics
1	Head of IT & Cybersecurity
1	Claims Supervisor
1	Engagement Manager  - PE Engagements
1	MBA Summer Intern
1	Engagement Associate
1	Account Executive, SMB
1	Lead Product Designer
1	Head of Sales (Sr. Manager/Director)
1	Head of Strategic Operations (Sr. Manager/Director)
1	Product Lead (Core Platform & AI)
1	AI Data Engineer (Agent Platform)
1	Head of Service Operations (Sr. Manager/Director)
1	Senior Technical Recruiter (contract)
1	Fullstack Software Engineer
1	Senior Technical Recruiter
1	Software Engineer (New Grad)
1	General interest
1	AI Engineer
1	ML Research Resident
1	Enterprise Account Executive - EMEA
1	Growth
1	Head of Sales
1	Sr. Manager of Vendor Performance and Operations
1	Sr. Manager of CX Enablement
1	Marketing Program Manager
1	Partner Marketing Manager
1	Partner Lead
1	Senior Software Engineer 
1	General Manager 
1	Senior AI Engineer 
1	Head of Field Sales
1	Legal Analyst
1	QA Analyst (Contractor)
1	Principal Product Manager
1	Principal Product Marketing Manager
1	Staff Brand/Graphic Designer
1	Principal Product Manager, LOB
1	Staff Product Manager -  Liability 
1	Staff Marketing Designer
1	Product SME – Property Claims
1	Underwriting Analyst 
1	Staff Software Engineer, Identity and Access Management
1	Software Engineer - Rust - Event Gateway 
1	Staff Solutions Engineer
1	 Staff Product Manager - Observability
1	Senior Site Reliability Engineer, Kong Konnect
1	Senior Software Engineer, AI Gateway - Shanghai
1	Staff Solutions Engineer - New York
1	Senior Software Engineer, Insomnia(Golang) - Shanghai
1	Enterprise Account Executive - Italy 
1	Enterprise Account Executive - France
1	Staff Software Engineer, Security Engineering 
1	Senior Software Development Engineer in Test, Insomnia - Shanghai
1	Enterprise Account Executive, Toronto
1	Senior Incident Response Engineer
1	Regional Sales Director, India
1	Enterprise Account Executive, Southeast
1	Web Experience Specialist
1	Country Manager, India
1	Software Engineer 2, Gateway UI - Shanghai
1	Senior Technical Support Engineer 
1	Senior Software Engineer, Gateway Enterprise - Shanghai
1	Content Manager
1	Senior Program Manager, Security Engineering
1	Enterprise Account Manager, Mumbai
1	Senior Software Engineer - Gateway - Shanghai
1	Software Engineer 2, Managed Gateways
1	Senior Web Engineer
1	Strategic Account Executive, UK
1	Staff Engagement Manager
1	Enterprise Account Executive, Sweden
1	Senior Technical Product Marketing Manager- AI
1	Staff Customer Success Manager
1	Sales Development Representative (Outbound - Asia) - Thailand market
1	Senior Product Manager - Cloud Gateways
1	Staff Software Engineer, AI Gateway - Shanghai
1	Senior Product Manager - API
1	Senior Software Engineer - Developer Portal
1	Talent Brand Manager
1	Enterprise Account Executive (Public Sector)
1	Senior Product Marketing Manager - API and Event Management
1	Senior Technical Talent Acquisition
1	Senior Legal Counsel EMEA, (Commercial)
1	Software Engineer - Kubernetes 
1	Account Development Representative
1	Director, Global Scaled CS
1	PS Sales Consultant (U.K. Region)
1	Account Development Representative - German Speaking
1	PS Sales Consultant (Singapore Region)
1	Staff Customer Success Manager (P4) - United Kingdom
1	Staff Partner Consulting Engineer - Tech Partners
1	Enterprise Account Executive, Dubai 
1	Enterprise Account Executive, Northeast II
1	Renewal Manager - APJ
1	Senior Staff Solutions Engineer
1	Commercial Solutions Engineer
1	Staff Solutions Architect
1	Enterprise Account Executive, Switzerland
1	Account Development Representative (Dutch Speaking)
1	Senior Product Manager, AI Gateway - Shanghai
1	Staff Solution Engineer
1	Account Development Representative (Hybrid-Austin)
1	Account Development Representative (Hybrid- Chicago)
1	Enterprise Account Executive, Northeast I
1	Manager, EMEA Account Development
1	Cloud Alliances Director, EMEA
1	Pre-Sales Solutions Engineer (EST or PST)
1	Research Staff, Voice AI Foundations
1	Solutions Architect (EST or PST)
1	Enterprise Account Executive - AI Platform (B2B Saas/Restaurant Tech Vertical)
1	Corporate Account Executive
1	Research Staff, Data Science
1	Research Staff, LLMs
1	Pre-Sales Solutions Engineer - Europe
1	Solutions Architect - Europe
1	Senior Pre-Sales Solutions Engineer - India
1	Solutions Architect - India
1	EMEA Account Executive
1	EMEA Account Executive (German speaking)
1	QA Engineering Manager
1	Software Engineer - Deepgram for Restaurants
1	Customer Success Engineer (Singapore)
1	Research Engineer, Machine Learning Systems
1	Forward Deployed Engineer, Deepgram for Restaurants
1	Site Reliability Engineer - AI & ML Infrastructure (Kubernetes, AWS & Terraform)
1	Head of Decision Intelligence
1	Software Engineer, Voice Agents / AI - Deepgram for Restaurants
1	Senior Forward-Deployed Engineer, Federal
1	Solutions Engineer, Enterprise
1	VP, Self-Serve
1	Senior Developer Advocate, Partner Ecosystem
1	Senior Developer Advocate
1	Senior Solutions Engineer, Federal
1	Senior Product Marketing Manager, Text-to-Speech (TTS)
1	Systems Architect AI/ML Infrastructure
1	Pre-Sales Solutions Engineer (San Francisco, CA)
1	Solutions Architect (San Francisco, CA)
1	Senior AI Community Engineer
1	Sales Development Representative, EMEA
1	Director, Technical Accounting & Financial Reporting
1	Director, Tax
1	FP&A Manager
1	Staff Product Designer (PST)
1	GSI Partner Director
1	Strategic Partner Manager
1	APAC Partner Business Development Manager
1	VP, Strategic Sales
1	Technical Account Executive
1	Operations Associate
1	 Security Engineer, Cloud
1	AI Operations Specialist | Agentic Workflows
1	Mobile Engineer, Android
1	Software Engineer, Frontend
1	Customer Experience Associate
1	Mobile Engineer, iOS
1	Partner Development Representative | Accounting 
1	Account Manager | Commercial
1	University Grad | Customer Experience Associate
1	Partner Development Representative | Financial Institutions
1	Account Manager | Mid-Market
1	Software Engineer, Data Platform 
1	Product Operations Specialist | Accounting
1	Customer Activation Manager | Enterprise
1	Customer Activation Manager | Mid-Market
1	Software Engineer, Stablecoin
1	Agentic Operator, Growth Marketing
1	Account Executive | Commercial
1	Senior Security Program Manager | Public Sector
1	Scaled Customer Activation Manager
1	Software Engineer Internship, Android 
1	Associate Manager | Customer Experience
1	University Grad | Software Engineer | Frontend
1	Integrations Expert | Customer Experience
1	Account Executive, SMB | Canada
1	Customer Activation Manager | Public Sector
1	Customer Experience Associate (Evening Shift)
1	Software Engineer, Growth Platform
1	Director, Technical Consultant
1	Software Engineer, Product Growth
1	Security Engineer, Product
1	Software Engineer, AI Forward Deployed
1	Senior Data Scientist | Growth 
1	Director, Performance Marketing
1	Account Manager | Enterprise
1	Security Engineer, Privacy
1	Customer Activation Manager | Strategic Enterprise
1	Partner Consultant
1	Technical Recruiter | Engineering | Industry or University
1	Software Engineer, Core Product
1	Customer Activation | Partnerships 
1	Scaled Customer Activation Manager | Bill Pay Specialist
1	Procurement Architect
1	Technical Recruiter | Engineering 
1	Technical Accounting Manager
1	Senior Scaled Customer Activation Manager
1	Account Executive | Federal 
1	Associate, GTM Finance & Operations
1	Software Engineer, Fraud & Identity
1	Software Engineer, Credit
1	Software Engineer, Accounting
1	Software Engineer, Bill Pay & Procurement
1	Software Engineer, AI DevX
1	Channel Market Development Manager
1	Senior People Events & Culture Manager
